tenure,avgmonthlyspend,MonthlyCharges,InternetService_Fiber optic,Contract_Two year,PaymentMethod_Electronic check,gender,PaperlessBilling,Contract_One year,OnlineSecurity_Yes,Partner,TechSupport_Yes,OnlineBackup_Yes,SeniorCitizen,DeviceProtection_Yes,Churn
23,77.08125,83.75,1,0,1,0,1,0,0,1,0,0,0,0,0
2,20.349999999999998,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0
65,25.73560606060606,26.5,0,1,0,0,0,0,0,0,0,0,0,0,0
22,83.0695652173913,90.5,1,0,0,1,1,0,0,0,1,0,1,0,1
55,17.823214285714286,19.15,0,0,0,0,0,1,0,1,0,0,0,0,0
9,89.06,94.85,1,0,0,1,1,0,0,1,1,1,0,1,1
7,66.1875,69.95,1,0,0,1,1,0,0,1,0,0,0,0,1
35,38.43333333333333,40.9,0,0,0,0,0,1,0,1,1,0,0,0,0
6,70.48571428571428,80.25,0,1,0,1,1,0,1,0,1,0,0,1,0
1,24.3,48.6,0,0,0,0,1,0,1,0,0,0,0,0,1
17,67.05555555555556,70.8,1,0,1,1,1,0,0,0,0,0,0,0,0
10,51.22727272727273,60.2,0,0,0,1,0,0,0,1,0,0,0,1,0
15,54.034375,55.2,0,0,0,1,0,1,0,0,1,0,0,1,0
40,51.447560975609754,55.8,0,0,1,0,1,0,1,0,0,1,1,0,1
13,50.074999999999996,54.15,0,0,0,0,0,1,1,1,1,0,0,0,0
29,75.50833333333334,80.15,1,0,0,1,1,0,0,1,0,1,0,0,1
3,55.15,75.5,1,0,1,0,1,0,0,0,0,0,0,0,1
58,97.4542372881356,100.4,1,0,0,0,1,0,0,1,1,0,1,0,0
45,60.792391304347824,62.55,0,0,0,0,1,1,1,0,1,1,0,0,0
72,70.76301369863013,70.45,0,1,0,0,1,0,1,1,1,1,0,1,0
68,82.55942028985508,85.5,1,0,0,1,1,1,1,1,0,1,0,0,0
1,10.1,20.2,0,0,0,1,1,0,0,0,0,0,0,0,1
38,53.23205128205129,54.5,0,0,1,0,0,0,1,1,0,1,0,0,0
2,14.733333333333334,20.75,0,0,0,1,0,0,0,0,0,0,0,0,0
11,17.9375,20.35,0,0,0,1,0,0,0,0,0,0,0,0,0
20,88.54761904761905,91.0,1,0,0,0,1,1,0,1,0,0,1,0,0
72,102.33013698630137,104.8,1,1,0,1,1,0,0,1,0,1,0,1,0
3,57.375,74.75,1,0,0,0,1,0,0,1,0,0,0,0,1
23,102.92083333333333,104.05,1,0,0,1,1,0,0,0,1,0,0,1,1
40,51.046341463414635,51.1,0,0,1,1,1,0,0,0,1,0,0,0,0
62,89.35793650793651,89.8,1,0,0,1,1,0,0,1,0,1,1,0,0
22,20.428260869565218,20.55,0,0,1,0,1,0,0,0,0,0,0,0,0
11,61.1625,64.05,0,0,0,0,0,0,1,0,0,0,0,1,0
7,60.65625,74.85,1,0,1,1,1,0,0,1,0,0,1,0,0
13,88.89285714285714,96.65,1,0,1,0,1,0,1,0,0,1,0,0,1
1,10.025,20.05,0,0,0,1,0,0,0,0,0,0,1,0,1
39,99.86125,103.45,1,0,1,0,1,0,0,0,0,1,0,1,1
3,19.5625,25.0,0,0,0,1,0,0,0,1,0,0,0,0,0
58,19.177966101694917,20.3,0,1,0,1,0,0,0,0,0,0,0,0,0
6,26.292857142857144,26.35,0,0,0,1,0,0,0,0,0,0,0,0,0
1,9.95,19.9,0,0,1,0,1,0,0,1,0,0,0,0,1
22,51.25,54.7,0,0,0,0,1,0,0,1,0,1,0,1,0
14,44.513333333333335,46.35,0,0,1,1,0,0,0,1,0,0,0,0,1
64,86.60230769230769,90.25,1,0,0,1,0,1,0,1,0,0,0,1,0
1,9.975,19.95,0,0,1,1,0,0,0,0,0,0,0,0,1
6,15.614285714285714,20.65,0,0,0,1,0,0,0,0,0,0,0,0,0
1,39.8,79.6,1,0,1,1,0,0,0,0,0,0,0,0,1
39,23.96125,25.45,0,0,0,1,0,1,0,0,0,0,0,0,0
20,19.197619047619046,19.5,0,0,0,0,0,1,0,0,0,0,0,0,0
1,37.95,75.9,1,0,1,1,1,0,0,0,1,0,0,0,1
1,38.1,76.2,1,0,1,1,0,0,0,1,0,0,0,1,1
64,67.57692307692308,66.15,0,0,0,1,1,1,1,1,0,0,0,0,0
1,9.625,19.25,0,0,0,1,0,0,0,0,0,0,0,0,1
46,67.40425531914893,69.1,0,0,0,0,1,0,0,1,0,1,0,0,0
28,37.813793103448276,39.1,0,0,1,0,1,1,0,1,0,1,1,0,0
33,19.689705882352943,20.05,0,0,0,0,0,0,0,1,0,0,0,0,0
39,58.59625,59.8,0,0,1,1,0,1,1,1,0,1,0,1,0
42,83.45116279069768,84.3,1,0,1,0,1,0,0,1,1,0,0,1,1
1,24.3,48.6,0,0,1,0,1,0,0,0,0,1,0,0,0
7,65.36875,79.0,1,0,1,0,1,0,0,0,0,0,0,0,1
70,105.80140845070422,105.35,1,1,0,1,0,0,1,1,0,1,1,1,0
65,26.136363636363637,25.1,0,1,0,1,1,0,0,0,0,0,0,0,0
1,24.875,49.75,0,0,1,1,0,0,1,0,0,0,0,0,0
18,89.04736842105264,94.75,1,0,1,1,1,0,0,1,0,0,0,0,0
24,89.92200000000001,93.0,1,0,1,1,1,0,0,1,0,0,0,0,0
63,69.9875,71.9,0,1,0,1,1,0,1,0,1,0,0,1,0
44,77.13555555555556,77.55,0,0,0,0,1,1,0,0,0,1,0,0,0
4,12.6,19.85,0,0,1,1,1,0,0,0,0,0,0,0,0
1,35.125,70.25,1,0,1,0,1,0,0,0,0,0,0,0,1
37,87.21447368421053,95.25,1,0,1,0,1,0,0,1,0,0,0,0,0
10,78.68636363636364,84.6,1,0,0,0,1,0,0,0,0,0,1,1,1
34,24.362857142857145,25.05,0,0,0,1,1,0,0,0,0,0,0,0,0
35,53.63611111111111,53.15,0,0,0,1,0,1,1,1,0,0,0,1,0
4,18.28,20.15,0,0,1,0,0,0,0,1,0,0,0,0,0
39,98.72875,101.25,1,0,1,0,1,0,0,1,1,0,1,0,0
43,97.81818181818181,100.55,1,0,0,1,1,1,0,1,0,1,1,1,0
17,22.772222222222222,24.1,0,0,0,0,0,0,0,1,0,0,0,0,1
61,25.07903225806452,25.3,0,1,0,0,0,0,0,1,0,0,0,0,0
49,69.441,71.8,0,0,1,0,0,1,1,1,0,1,0,1,0
4,23.56,19.7,0,0,0,1,0,1,0,0,0,0,0,0,0
64,49.39,49.85,0,1,1,0,0,0,0,1,1,1,0,1,0
3,51.85,69.6,1,0,0,1,1,0,0,0,0,0,0,0,0
1,9.875,19.75,0,0,1,1,0,0,0,1,0,0,0,0,0
40,76.40853658536585,80.8,1,0,1,1,0,1,0,1,0,1,0,1,0
1,30.0,60.0,0,0,1,0,1,0,1,0,1,1,0,0,1
8,72.18333333333334,86.55,1,0,1,1,1,0,0,0,0,0,0,0,1
1,10.425,20.85,0,0,0,0,1,0,0,1,0,0,1,0,1
34,60.18000000000001,64.2,0,0,0,0,0,1,0,1,1,0,1,1,0
1,17.5,35.0,0,0,1,0,0,0,0,1,0,0,0,0,0
39,50.285000000000004,50.75,0,0,1,0,1,0,0,0,0,0,0,1,1
58,105.17796610169492,105.5,1,0,0,0,1,1,1,1,1,1,1,0,1
45,19.645652173913046,19.2,0,1,1,1,0,0,0,1,0,0,0,0,0
6,71.94285714285715,85.15,1,0,0,1,1,0,1,0,0,0,1,0,1
43,88.23409090909091,90.65,1,0,0,1,1,1,1,0,1,1,0,1,0
41,20.947619047619046,20.0,0,1,0,1,1,0,0,1,0,0,0,0,0
5,63.94166666666666,74.65,1,0,1,1,1,0,0,0,0,1,0,0,0
72,60.14041095890411,61.2,0,1,0,1,1,0,1,0,1,0,0,1,0
4,13.64,19.95,0,0,0,1,0,1,0,0,0,0,0,0,0
9,45.28,54.8,0,0,0,1,0,0,0,1,1,1,0,0,0
72,73.0,73.45,0,1,0,1,1,0,0,1,0,0,1,1,0
33,51.73235294117647,51.45,0,0,0,0,1,1,0,1,1,0,0,0,0
72,78.59726027397261,80.45,1,1,0,0,0,0,1,1,0,0,0,0,0
22,50.11739130434783,54.2,0,0,1,1,1,0,1,1,1,0,0,0,1
70,108.09225352112676,109.5,1,0,1,0,1,1,0,1,1,1,0,1,1
21,98.08863636363635,104.4,1,0,1,1,0,0,0,1,0,1,0,1,1
15,76.240625,85.3,1,0,1,1,0,0,0,0,0,0,0,1,0
29,80.485,79.3,1,0,1,1,1,0,0,1,1,0,1,0,0
15,72.225,76.5,0,0,0,0,0,0,0,1,1,1,0,1,0
71,104.83472222222223,105.1,1,0,0,1,1,0,1,1,0,1,1,0,1
72,24.785616438356165,25.4,0,1,0,1,0,0,0,0,0,0,1,0,0
19,78.22,86.85,1,0,1,0,1,0,0,1,0,0,0,0,0
1,9.825,19.65,0,0,0,1,0,0,0,0,0,0,0,0,0
1,37.85,75.7,1,0,1,0,1,0,0,0,0,1,0,0,1
2,28.133333333333336,45.55,0,0,1,0,0,0,0,0,0,0,0,0,0
11,72.07083333333334,78.1,1,0,0,0,1,0,0,1,0,0,1,1,0
12,17.596153846153847,19.3,0,0,0,0,0,1,0,0,0,0,0,0,0
70,109.1838028169014,110.5,1,1,1,0,1,0,0,1,1,1,0,1,0
20,92.9047619047619,90.8,1,0,1,0,0,0,0,1,0,0,1,1,1
23,19.608333333333334,20.3,0,0,0,0,1,0,0,0,0,0,0,0,0
49,81.218,81.35,0,1,0,1,0,0,1,0,1,1,1,1,0
4,76.9,97.95,1,0,1,0,1,0,0,1,0,1,0,0,1
32,104.02727272727273,108.15,1,0,0,1,1,0,1,0,1,1,0,0,1
2,36.21666666666667,55.3,0,0,1,1,1,0,0,0,0,0,0,0,0
69,56.46642857142857,56.55,0,1,0,1,0,0,1,1,0,1,1,0,0
6,66.15,80.5,1,0,0,1,1,0,0,0,0,0,0,0,1
24,19.762,19.7,0,1,0,0,1,0,0,1,0,0,0,0,0
32,103.54090909090908,104.05,1,0,0,0,1,1,0,0,0,1,0,1,0
27,53.52321428571429,52.85,0,1,0,0,0,0,1,0,0,1,0,0,0
27,102.41964285714286,104.3,1,0,0,0,1,0,1,1,1,0,1,0,1
58,81.48050847457628,80.65,1,0,0,1,0,0,0,0,1,0,0,0,0
1,35.675,71.35,1,0,0,1,1,0,0,0,0,0,0,0,1
18,24.807894736842105,24.65,0,1,0,0,1,0,0,1,0,0,0,0,0
47,21.704166666666666,21.3,0,1,0,0,1,0,0,1,0,0,0,0,0
70,108.30704225352113,110.2,1,1,1,0,1,0,0,1,1,1,0,1,0
13,80.88214285714285,89.4,1,0,1,0,0,0,0,0,1,1,0,1,1
36,49.054054054054056,51.05,0,0,0,0,0,0,1,1,0,0,0,0,0
67,19.283823529411762,19.8,0,1,0,1,1,0,0,0,0,0,0,0,0
10,18.13181818181818,19.9,0,0,0,0,1,0,0,0,0,0,0,0,0
19,81.865,87.3,1,0,1,1,1,0,1,0,0,0,1,0,0
71,18.421527777777776,19.85,0,1,0,0,0,0,0,1,0,0,0,0,0
72,87.35000000000001,89.4,0,1,0,1,1,0,1,1,1,1,0,1,0
48,19.099999999999998,20.0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,10.025,20.05,0,0,0,1,0,0,0,0,0,0,0,0,0
18,84.79736842105264,83.25,0,0,1,1,0,0,1,1,1,0,0,1,0
1,10.3,20.6,0,0,0,1,0,0,0,0,0,0,0,0,1
67,102.78970588235293,102.9,1,1,0,1,0,0,0,1,1,1,1,0,0
69,39.707142857142856,39.1,0,1,0,1,0,0,1,1,1,0,0,1,0
19,96.5875,99.95,1,0,1,1,1,0,0,0,0,1,0,0,1
72,114.13630136986302,114.5,1,1,0,1,1,0,1,1,1,1,1,1,0
38,18.869230769230768,20.2,0,1,0,0,0,0,0,0,0,0,1,0,0
40,55.69024390243903,55.8,0,0,1,1,0,1,0,1,0,0,1,0,0
61,23.309677419354838,24.2,0,1,0,0,1,0,0,1,0,0,0,0,0
10,74.36818181818181,81.0,1,0,0,0,1,0,0,0,0,1,0,0,1
32,70.69848484848485,72.8,0,0,0,1,1,1,1,1,1,0,0,0,0
21,90.57045454545454,99.85,1,0,0,0,1,0,0,0,0,1,0,0,0
59,98.16666666666667,99.5,1,0,1,0,1,1,0,0,0,0,1,1,0
13,65.48214285714286,70.15,1,0,1,0,1,0,0,1,0,0,1,0,1
47,21.454166666666666,20.25,0,1,0,0,0,0,0,0,0,0,0,0,0
69,25.665,26.0,0,1,0,1,1,0,0,1,0,0,0,0,0
2,11.233333333333334,19.9,0,0,0,1,1,0,0,0,0,0,0,0,0
22,19.741304347826087,19.05,0,0,0,0,0,0,0,1,0,0,0,0,0
15,87.015625,96.5,1,0,1,1,1,0,1,1,0,0,1,1,0
53,19.437037037037037,19.85,0,1,0,0,0,0,0,0,0,0,0,0,0
28,25.33103448275862,25.7,0,0,0,0,0,0,0,1,0,0,1,0,0
22,20.656521739130437,20.3,0,0,0,1,0,1,0,0,0,0,0,0,0
1,35.075,70.15,1,0,0,0,1,0,0,0,0,0,0,0,1
16,90.59117647058824,91.55,1,0,1,1,1,0,0,1,1,0,1,1,0
48,40.38061224489796,39.4,0,1,0,0,0,0,1,1,1,1,0,0,0
30,102.63870967741936,105.7,1,0,0,1,1,0,1,1,1,1,1,1,0
3,57.425,70.25,1,0,1,0,1,0,0,0,0,0,0,0,0
57,96.99224137931034,93.75,1,1,1,1,0,0,1,0,1,0,1,0,0
68,95.38985507246376,96.55,1,0,0,0,1,1,1,1,0,1,1,0,1
23,56.13125,60.0,0,0,0,0,0,1,0,1,1,0,0,0,0
65,57.699999999999996,59.8,0,1,0,0,1,0,0,1,1,0,0,0,0
44,88.31444444444445,90.65,1,0,0,1,1,1,0,1,0,0,0,0,0
71,106.41388888888889,109.0,1,1,0,0,1,0,1,1,0,1,0,1,0
37,65.24342105263158,68.1,0,0,0,0,0,1,1,1,1,0,0,1,0
12,20.50769230769231,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0
69,80.02,81.95,0,1,0,1,1,0,0,1,1,1,0,1,0
35,55.07222222222222,60.55,0,0,1,0,0,0,1,0,0,1,0,1,0
5,56.65,65.6,0,0,0,1,1,0,0,0,1,1,0,0,0
58,81.8313559322034,82.5,1,1,0,1,0,0,0,1,0,0,0,0,0
72,81.92534246575343,82.3,0,1,0,1,1,0,1,1,1,1,0,1,0
72,65.87260273972602,68.15,0,1,0,1,0,0,1,1,1,1,0,1,0
1,10.15,20.3,0,0,0,0,0,0,0,0,0,0,0,0,0
39,92.32124999999999,95.55,1,0,1,0,1,1,1,0,1,0,0,1,1
53,19.78055555555556,20.2,0,0,0,1,0,1,0,1,0,0,0,0,0
27,85.12857142857142,89.2,1,0,1,0,1,0,0,0,1,0,0,1,0
1,34.825,69.65,1,0,1,0,1,0,0,0,0,0,1,0,1
1,44.65,89.3,1,0,1,0,1,0,0,0,0,0,1,0,1
18,75.68684210526315,74.8,1,0,1,0,0,0,1,1,0,0,0,0,0
46,19.52021276595745,20.2,0,1,0,1,1,0,0,1,0,0,0,0,0
72,83.51301369863013,84.4,0,1,0,0,1,0,1,1,1,0,0,1,0
36,83.19189189189188,87.55,1,0,1,0,1,0,0,0,1,0,0,1,1
4,19.990000000000002,25.15,0,0,1,0,1,0,0,1,0,0,0,0,0
25,18.276923076923076,19.8,0,1,0,0,0,0,0,0,0,0,0,0,0
40,49.671951219512195,50.85,0,0,1,0,1,0,0,1,0,1,0,0,0
63,100.68828125,102.4,1,0,1,1,1,0,0,1,0,1,0,1,0
15,89.171875,96.3,1,0,0,0,1,0,1,0,1,0,1,1,1
14,51.169999999999995,55.5,0,0,0,1,1,0,0,0,0,1,0,0,0
72,108.66438356164383,109.75,1,1,0,1,1,0,0,1,1,1,1,1,0
39,101.01625,106.4,1,0,1,1,1,0,1,0,0,1,0,0,0
47,57.68020833333333,60.0,0,1,0,0,1,0,1,1,0,1,0,1,0
19,83.61749999999999,88.8,1,0,0,1,1,0,1,1,1,1,0,0,0
5,79.13333333333334,85.2,1,0,1,0,1,0,0,0,0,0,0,0,1
13,31.864285714285717,35.1,0,0,1,0,1,0,0,0,0,0,0,0,1
17,74.75833333333334,80.05,1,0,0,0,0,0,0,0,0,0,0,1,0
34,69.29714285714286,75.55,1,0,1,1,1,0,0,1,0,0,1,0,0
42,48.32441860465116,49.55,0,0,1,0,1,0,0,0,0,1,0,0,0
5,69.38333333333334,81.3,1,0,1,1,1,0,0,1,0,1,0,0,1
71,23.104166666666668,23.9,0,1,0,0,0,0,0,1,0,0,0,0,0
19,64.3025,66.4,0,0,0,1,0,0,1,1,0,0,1,1,0
2,11.950000000000001,19.6,0,0,1,0,1,0,0,0,0,0,0,0,1
57,18.86810344827586,18.8,0,1,0,1,0,0,0,0,0,0,0,0,0
72,105.74657534246575,108.4,1,1,1,1,1,0,0,1,1,1,0,1,0
6,73.51428571428572,85.95,1,0,0,0,1,0,0,0,0,1,0,0,0
17,80.64444444444445,85.45,1,0,1,0,1,0,0,1,0,0,0,0,1
61,79.55645161290323,80.9,0,1,0,1,0,0,0,1,0,1,0,1,0
1,35.5,71.0,1,0,1,1,1,0,0,1,0,0,0,0,1
48,111.09489795918367,111.8,1,1,0,1,0,0,1,1,1,1,0,1,0
16,19.426470588235293,20.6,0,0,0,1,1,0,0,0,0,0,0,0,0
9,74.65,85.05,1,0,1,1,1,0,0,0,0,0,1,0,1
3,30.675,44.6,0,0,1,0,0,0,0,0,0,0,0,0,0
1,22.2,44.4,0,0,1,1,1,0,0,0,0,0,0,0,1
65,100.48257575757576,105.1,1,1,0,1,0,0,0,0,0,1,0,1,0
70,116.19718309859155,115.15,1,1,0,0,1,0,1,1,1,1,0,1,0
60,58.37950819672131,59.8,0,0,0,1,1,1,1,1,0,0,0,0,0
69,25.193571428571428,26.3,0,0,1,0,1,1,0,1,0,0,0,0,0
35,67.19444444444444,70.55,1,0,1,0,0,0,0,0,0,0,1,0,0
22,20.443478260869565,20.05,0,0,0,0,1,0,0,0,0,0,0,0,0
66,78.13358208955223,79.85,0,1,0,1,0,0,0,1,0,1,0,1,0
1,35.15,70.3,1,0,1,1,1,0,0,1,0,0,1,0,1
1,39.675,79.35,1,0,0,0,1,0,0,1,0,0,0,0,1
34,88.48571428571428,90.05,1,0,0,1,1,0,0,1,0,0,0,1,0
72,23.412328767123288,24.45,0,1,0,0,0,0,0,1,0,0,0,0,0
31,57.775,59.95,0,0,1,1,0,1,1,1,1,0,0,1,0
30,23.33225806451613,25.35,0,0,0,1,0,1,0,0,0,0,0,0,0
9,80.975,90.8,1,0,0,0,1,0,0,0,0,0,0,0,1
20,70.04523809523809,70.45,1,0,1,1,1,0,0,1,0,0,0,0,1
19,28.857499999999998,34.3,0,0,0,1,1,0,0,1,0,1,1,1,0
65,104.77196969696969,105.05,1,0,1,0,1,0,1,1,0,0,0,1,0
30,19.448387096774194,19.3,0,1,0,0,0,0,0,1,0,0,0,0,0
6,17.771428571428572,19.15,0,0,0,1,0,1,0,0,0,0,0,0,0
2,32.266666666666666,51.4,0,0,1,0,0,0,0,0,0,1,0,0,0
53,70.88703703703703,71.85,0,0,1,1,0,0,1,1,1,0,0,0,0
7,66.63125,75.4,1,0,1,1,1,0,0,1,0,0,1,0,0
61,47.76451612903226,49.7,0,0,0,0,1,1,1,1,0,0,0,0,0
70,45.97816901408451,45.25,0,0,1,1,1,1,0,0,0,0,1,0,1
13,71.09642857142858,78.75,0,0,1,0,1,0,1,0,0,0,0,1,0
35,78.20138888888889,81.6,1,0,0,1,1,1,0,1,0,0,1,1,0
2,51.6,70.4,1,0,0,0,1,0,0,1,0,0,0,0,0
3,61.575,75.8,1,0,1,0,1,0,0,0,0,0,0,0,1
3,64.4,76.1,1,0,1,0,0,0,0,0,0,0,0,0,0
62,91.38412698412698,94.0,1,0,0,0,1,1,0,0,0,0,0,0,0
72,102.98219178082192,103.95,1,1,0,1,0,0,1,1,1,1,0,1,0
63,19.29375,19.95,0,1,0,1,1,0,0,1,0,0,0,0,0
20,66.15238095238095,71.3,1,0,0,1,0,0,0,0,0,0,1,0,1
35,106.5638888888889,110.8,1,0,0,0,1,1,1,0,1,1,1,1,0
21,67.0340909090909,69.1,1,0,1,1,1,0,0,1,0,0,1,0,1
62,95.2611111111111,96.1,1,0,1,1,0,1,1,1,0,1,0,0,0
15,45.00625,48.8,0,0,0,0,1,0,0,0,0,0,0,0,0
55,50.58482142857143,50.55,0,0,0,0,1,0,1,0,0,0,0,0,0
11,39.354166666666664,44.65,0,0,0,0,1,0,0,0,0,0,0,0,0
17,81.14722222222223,88.25,1,0,1,0,0,0,0,1,0,0,0,1,1
61,21.554032258064513,19.45,0,0,0,0,0,1,0,0,0,0,0,0,0
71,88.73124999999999,89.3,0,1,0,0,0,0,1,1,1,1,0,1,0
2,51.01666666666667,70.0,1,0,0,0,0,0,0,0,0,0,0,0,1
35,18.830555555555556,19.25,0,1,0,1,0,0,0,0,0,0,0,0,0
17,64.75555555555555,70.5,1,0,0,0,0,0,0,0,0,0,0,0,0
21,96.3409090909091,97.35,1,0,1,0,1,0,0,0,0,0,0,0,1
47,19.198958333333334,19.65,0,1,0,0,0,0,0,1,0,0,0,0,0
3,18.0,20.85,0,0,0,0,0,0,0,1,0,0,0,0,0
3,17.0875,19.65,0,0,0,1,1,0,0,0,0,0,0,0,0
44,18.82777777777778,19.35,0,1,0,1,1,0,0,1,0,0,1,0,0
1,22.0,44.0,0,0,0,0,1,0,0,0,0,0,0,0,0
44,95.45222222222223,94.4,1,0,1,0,0,1,0,1,0,1,0,1,0
5,22.5,25.9,0,0,0,1,1,0,0,1,0,0,0,0,1
24,56.022,55.65,0,0,0,1,1,0,1,0,0,0,0,0,1
1,34.825,69.65,1,0,1,0,1,0,0,0,0,0,0,0,1
18,72.65263157894738,75.4,1,0,1,0,1,0,1,0,0,0,0,0,0
10,96.38181818181819,100.6,1,0,1,0,1,0,0,0,0,0,0,1,1
65,66.45757575757575,71.0,0,1,0,0,0,0,1,1,0,1,0,1,0
1,43.0,86.0,1,0,1,0,1,0,0,0,0,1,1,0,1
53,107.13888888888889,106.95,1,0,0,0,1,1,1,0,0,0,0,1,1
3,13.0125,21.2,0,0,0,1,0,1,0,0,0,0,0,0,0
33,59.36470588235294,61.05,0,1,0,1,1,0,1,1,1,1,0,0,0
3,19.8625,29.6,0,0,1,1,1,0,0,0,0,1,0,0,1
34,77.92285714285715,79.95,0,0,0,0,1,1,1,0,1,0,0,1,0
14,17.576666666666664,19.7,0,1,0,0,1,0,0,1,0,0,0,0,0
13,19.67142857142857,20.3,0,0,0,0,1,0,0,0,0,0,0,0,0
46,59.92872340425532,59.9,0,0,0,1,1,1,0,1,1,1,1,1,1
23,22.4375,24.35,0,0,0,1,0,1,0,1,0,0,0,0,0
47,19.76875,19.75,0,1,0,0,0,0,0,1,0,0,0,0,0
17,47.044444444444444,50.3,0,0,0,1,1,0,1,0,0,0,0,0,0
49,95.67,95.6,1,0,1,0,1,0,0,1,0,0,0,0,1
59,49.957499999999996,50.25,0,0,1,1,1,0,0,1,0,1,1,0,0
69,84.24857142857142,85.35,0,1,0,0,1,0,1,0,1,0,0,1,0
11,39.21666666666667,41.6,0,0,1,1,1,1,0,0,0,0,0,1,1
10,47.68181818181818,51.65,0,0,0,1,1,0,1,0,0,0,0,0,0
12,20.74230769230769,24.0,0,1,0,1,1,0,0,1,0,0,0,0,0
45,103.04347826086956,100.85,1,0,0,1,1,0,0,0,0,1,0,0,1
39,58.5375,59.85,0,0,0,0,1,0,0,1,0,0,0,1,0
71,24.856250000000003,25.45,0,1,0,1,0,0,0,1,0,0,1,0,0
71,22.58888888888889,23.9,0,1,0,1,0,0,0,1,0,0,0,0,0
33,23.538235294117644,24.15,0,0,0,0,0,1,0,1,0,0,0,0,0
67,74.42426470588236,75.7,1,0,0,1,1,0,0,0,0,0,1,0,0
37,38.126315789473686,40.2,0,0,0,1,0,0,1,1,0,1,0,1,1
49,85.09700000000001,84.5,1,0,1,1,0,0,0,1,0,0,0,0,1
9,46.660000000000004,50.85,0,0,0,0,0,0,0,1,0,1,0,0,0
52,87.31698113207547,91.6,1,1,0,1,1,0,1,1,1,0,0,1,0
70,96.31830985915494,98.9,1,0,1,0,0,1,0,0,0,1,0,0,0
1,42.5,85.0,1,0,1,1,1,0,0,0,0,1,0,0,0
14,73.45666666666666,78.95,1,0,1,0,1,0,0,0,0,1,1,0,1
1,22.15,44.3,0,0,0,1,1,0,0,0,0,0,0,0,0
1,10.1,20.2,0,0,0,1,0,0,0,0,0,0,0,0,1
52,81.0867924528302,80.2,1,0,0,0,1,1,0,0,0,1,0,0,0
6,59.15714285714286,60.9,0,0,0,1,0,0,0,0,0,0,0,1,0
7,32.075,34.2,0,0,0,1,0,0,1,1,0,1,0,0,0
47,82.69479166666666,85.2,1,0,0,0,1,0,0,0,0,1,1,1,1
26,84.22592592592592,87.15,1,0,0,0,1,1,1,0,1,0,0,1,0
25,49.87692307692308,54.3,0,0,1,1,0,0,1,1,1,0,0,0,0
69,18.12642857142857,19.1,0,1,0,1,1,0,0,0,0,0,0,0,0
72,112.22739726027397,112.75,1,1,0,0,1,0,1,0,1,1,0,1,0
4,11.85,19.95,0,0,0,1,1,0,0,0,0,0,0,0,0
59,19.13083333333333,19.5,0,1,0,1,0,0,0,1,0,0,0,0,0
67,64.14044117647059,65.55,0,1,0,1,0,0,1,0,0,0,0,1,0
26,74.3,78.8,1,0,1,0,1,0,0,0,0,0,1,0,0
27,74.24821428571428,78.2,0,0,0,0,0,1,0,0,1,1,0,1,0
72,104.2431506849315,105.25,1,1,0,1,0,0,1,1,0,0,0,1,0
6,69.57857142857144,89.25,1,0,1,0,1,0,0,0,1,0,0,1,0
62,19.340476190476192,20.65,0,1,0,1,0,0,0,1,0,0,0,0,0
20,67.43809523809524,68.7,0,0,1,1,1,1,0,0,1,1,0,0,0
6,69.04285714285714,78.65,0,0,0,1,0,0,1,0,1,0,0,1,0
51,23.74230769230769,24.75,0,1,0,1,0,0,0,0,0,0,0,0,0
61,21.154838709677417,19.75,0,1,0,0,0,0,0,1,0,0,0,0,0
62,89.17936507936508,89.1,1,0,1,1,1,0,1,1,0,1,1,1,0
72,84.72808219178081,84.7,1,1,0,0,1,0,1,0,1,0,0,0,0
13,88.41785714285713,98.0,1,0,1,1,1,0,0,1,0,1,1,1,1
5,83.01666666666667,94.45,1,0,1,1,1,0,0,1,0,0,0,1,1
3,73.6125,105.0,1,0,1,1,1,0,0,0,0,1,1,1,1
26,88.20555555555556,93.85,1,0,1,0,1,0,0,1,0,1,1,1,1
13,56.31071428571429,59.9,0,0,1,1,1,0,0,0,0,1,1,0,0
38,19.394871794871793,19.95,0,1,0,0,1,0,0,1,0,0,0,0,0
8,68.15555555555555,84.0,1,0,1,0,1,0,0,1,0,0,1,0,1
34,103.57714285714285,108.9,1,0,1,1,1,0,0,1,1,1,1,1,0
18,28.96578947368421,33.6,0,0,0,1,0,0,1,0,0,0,0,1,0
56,84.10175438596491,85.85,1,0,0,1,1,1,0,1,1,1,0,1,0
36,34.24864864864865,34.85,0,0,0,0,1,0,0,0,1,1,0,0,0
9,44.22,48.75,0,0,1,0,1,0,0,1,0,0,0,1,1
1,42.425,84.85,1,0,1,1,1,0,0,0,0,0,0,1,1
12,50.37307692307692,56.65,0,0,0,1,0,0,1,0,1,0,0,0,1
57,95.99051724137931,95.3,1,0,0,0,1,0,0,1,1,1,1,1,0
42,73.50116279069768,73.9,0,0,0,0,0,1,1,0,1,1,0,1,1
33,21.773529411764706,24.5,0,1,0,0,1,0,0,1,0,0,0,0,1
70,80.36901408450704,84.6,1,1,0,1,0,0,1,1,1,1,0,0,0
68,44.71521739130435,44.95,0,0,1,0,0,0,0,0,1,1,0,0,0
